k,rebalance_time,status,eligible_symbol_count,long_symbols,short_symbols,funding_pnl_bps,price_pnl_bps,cost_bps,gross_pnl_bps,net_pnl_bps
5,1686067200000,RESOLVED,20,ATOMUSDT|BNBUSDT|SUIUSDT|ARBUSDT|TRXUSDT,AVAXUSDT|ETCUSDT|OPUSDT|UNIUSDT|XRPUSDT,0.42711,-62.38104587817878,6.0,-61.95393587817878,-67.95393587817878
5,1686096000000,RESOLVED,20,BCHUSDT|BNBUSDT|ARBUSDT|TRXUSDT|ADAUSDT,LTCUSDT|OPUSDT|SOLUSDT|SUIUSDT|UNIUSDT,0.44522,-5.7666714968908614,6.0,-5.3214514968908615,-11.321451496890862
5,1686124800000,RESOLVED,20,TRXUSDT|BNBUSDT|ATOMUSDT|SUIUSDT|BCHUSDT,LTCUSDT|OPUSDT|SOLUSDT|UNIUSDT|XRPUSDT,0.2844900000000001,-15.679576143895918,6.0,-15.395086143895918,-21.395086143895917
5,1686153600000,RESOLVED,20,DOGEUSDT|BCHUSDT|TRXUSDT|BNBUSDT|ADAUSDT,ETCUSDT|LINKUSDT|SUIUSDT|UNIUSDT|XRPUSDT,0.5907,-5.070176851567076,6.0,-4.479476851567076,-10.479476851567076
5,1686182400000,RESOLVED,20,SOLUSDT|TRXUSDT|BNBUSDT|DOTUSDT|XRPUSDT,ADAUSDT|AVAXUSDT|OPUSDT|SUIUSDT|UNIUSDT,0.50596,21.18165196174094,6.0,21.68761196174094,15.687611961740942
5,1686211200000,RESOLVED,20,SOLUSDT|TRXUSDT|ATOMUSDT|BNBUSDT|ARBUSDT,LTCUSDT|ETCUSDT|ADAUSDT|SUIUSDT|UNIUSDT,0.5637800000000001,25.391778359711683,6.0,25.955558359711684,19.955558359711684
5,1686240000000,RESOLVED,20,SOLUSDT|BNBUSDT|ATOMUSDT|TRXUSDT|BTCUSDT,LINKUSDT|OPUSDT|SUIUSDT|UNIUSDT|XRPUSDT,0.44079,25.170898040981772,6.0,25.61168804098177,19.61168804098177
5,1686268800000,RESOLVED,20,SOLUSDT|BNBUSDT|BCHUSDT|TRXUSDT|APTUSDT,LINKUSDT|LTCUSDT|OPUSDT|SUIUSDT|UNIUSDT,0.48254,-56.766934113884226,6.0,-56.284394113884225,-62.284394113884225
5,1686297600000,RESOLVED,20,TRXUSDT|BNBUSDT|ETHUSDT|SOLUSDT|DOTUSDT,ETCUSDT|LINKUSDT|OPUSDT|SUIUSDT|UNIUSDT,0.46214999999999995,18.1256862722613,6.0,18.587836272261303,12.587836272261303
5,1686326400000,RESOLVED,20,TRXUSDT|ARBUSDT|BNBUSDT|BCHUSDT|BTCUSDT,LTCUSDT|OPUSDT|SUIUSDT|UNIUSDT|XRPUSDT,0.56869,-13.785000548910743,6.0,-13.216310548910743,-19.21631054891074
5,1686355200000,RESOLVED,20,BNBUSDT|BCHUSDT|ARBUSDT|ATOMUSDT|SOLUSDT,LTCUSDT|OPUSDT|SUIUSDT|TRXUSDT|UNIUSDT,0.31960000000000005,129.45736971650734,6.0,129.77696971650735,123.77696971650735
5,1686384000000,RESOLVED,20,DOTUSDT|ATOMUSDT|BNBUSDT|AVAXUSDT|BCHUSDT,APTUSDT|DOGEUSDT|ETCUSDT|LINKUSDT|LTCUSDT,2.6993300000000002,73.80629025982978,6.0,76.50562025982978,70.50562025982978
5,1686412800000,RESOLVED,20,ADAUSDT|TRXUSDT|ATOMUSDT|AVAXUSDT|BCHUSDT,ARBUSDT|BNBUSDT|LTCUSDT|ETHUSDT|BTCUSDT,3.0577199999999998,65.66781615972506,6.0,68.72553615972507,62.72553615972507
5,1686441600000,RESOLVED,20,ATOMUSDT|ADAUSDT|AVAXUSDT|DOTUSDT|SUIUSDT,LTCUSDT|UNIUSDT|BNBUSDT|ETHUSDT|BTCUSDT,2.3007799999999996,-23.349301055249626,6.0,-21.048521055249626,-27.048521055249626
5,1686470400000,RESOLVED,20,AVAXUSDT|SOLUSDT|ATOMUSDT|TRXUSDT|BCHUSDT,LINKUSDT|OPUSDT|LTCUSDT|BTCUSDT|ETHUSDT,1.7087100000000002,19.05297977367401,6.0,20.76168977367401,14.76168977367401
5,1686499200000,RESOLVED,20,ADAUSDT|ATOMUSDT|TRXUSDT|AVAXUSDT|DOTUSDT,LINKUSDT|OPUSDT|LTCUSDT|ETHUSDT|BTCUSDT,2.46641,50.54277924358765,6.0,53.009189243587656,47.009189243587656
5,1686528000000,RESOLVED,20,ATOMUSDT|DOTUSDT|AVAXUSDT|ADAUSDT|TRXUSDT,UNIUSDT|ETHUSDT|LINKUSDT|BTCUSDT|XRPUSDT,2.5824000000000003,37.972523474284145,6.0,40.554923474284145,34.554923474284145
5,1686556800000,RESOLVED,20,BNBUSDT|TRXUSDT|ATOMUSDT|DOTUSDT|AVAXUSDT,ETCUSDT|ETHUSDT|LINKUSDT|OPUSDT|UNIUSDT,2.4134,36.30024216672266,6.0,38.713642166722664,32.713642166722664
5,1686585600000,RESOLVED,20,ATOMUSDT|TRXUSDT|AVAXUSDT|DOTUSDT|BNBUSDT,XRPUSDT|SUIUSDT|ETCUSDT|OPUSDT|SOLUSDT,1.81042,-34.48651800569171,6.0,-32.676098005691706,-38.676098005691706
5,1686614400000,RESOLVED,20,ATOMUSDT|TRXUSDT|DOTUSDT|SUIUSDT|AVAXUSDT,ETCUSDT|ETHUSDT|DOGEUSDT|BTCUSDT|LINKUSDT,1.1538800000000002,39.1019580213166,6.0,40.2558380213166,34.2558380213166
5,1686643200000,RESOLVED,20,ATOMUSDT|SUIUSDT|DOTUSDT|ADAUSDT|TRXUSDT,ETHUSDT|BTCUSDT|XRPUSDT|OPUSDT|DOGEUSDT,2.1101300000000003,-13.862525028711197,6.0,-11.752395028711197,-17.7523950287112
5,1686672000000,RESOLVED,20,BNBUSDT|ATOMUSDT|DOTUSDT|AVAXUSDT|TRXUSDT,ETHUSDT|OPUSDT|BTCUSDT|ETCUSDT|LTCUSDT,1.48476,32.529889865105815,6.0,34.01464986510582,28.014649865105817
5,1686700800000,RESOLVED,20,SUIUSDT|ATOMUSDT|TRXUSDT|DOTUSDT|XRPUSDT,LTCUSDT|ARBUSDT|ETCUSDT|OPUSDT|ETHUSDT,1.22666,-13.003456720763886,6.0,-11.776796720763885,-17.776796720763883
5,1686729600000,RESOLVED,20,BNBUSDT|ATOMUSDT|TRXUSDT|SUIUSDT|ADAUSDT,LTCUSDT|ETCUSDT|APTUSDT|OPUSDT|DOGEUSDT,1.4336800000000003,-19.16403966246136,6.0,-17.73035966246136,-23.73035966246136
5,1686758400000,RESOLVED,20,BNBUSDT|ATOMUSDT|TRXUSDT|UNIUSDT|SUIUSDT,APTUSDT|LTCUSDT|OPUSDT|DOGEUSDT|ETCUSDT,1.5275400000000001,73.14512162497047,6.0,74.67266162497047,68.67266162497047
5,1686787200000,RESOLVED,20,BNBUSDT|BCHUSDT|AVAXUSDT|XRPUSDT|DOGEUSDT,BTCUSDT|ETCUSDT|APTUSDT|LINKUSDT|OPUSDT,1.3888200000000006,-14.696450770189779,6.0,-13.307630770189778,-19.30763077018978
5,1686816000000,RESOLVED,20,ATOMUSDT|SOLUSDT|ETHUSDT|BNBUSDT|BCHUSDT,BTCUSDT|APTUSDT|OPUSDT|LINKUSDT|ETCUSDT,0.8626100000000001,-41.92640854371121,6.0,-41.063798543711215,-47.063798543711215
5,1686844800000,RESOLVED,20,TRXUSDT|ATOMUSDT|BCHUSDT|BNBUSDT|AVAXUSDT,ADAUSDT|ETCUSDT|OPUSDT|SOLUSDT|XRPUSDT,0.7209099999999999,-21.05660177977557,6.0,-20.33569177977557,-26.33569177977557
5,1686873600000,RESOLVED,20,AVAXUSDT|BCHUSDT|DOTUSDT|TRXUSDT|XRPUSDT,LINKUSDT|ETCUSDT|APTUSDT|OPUSDT|DOGEUSDT,0.93215,-10.664919664945609,6.0,-9.732769664945609,-15.732769664945609
5,1686902400000,RESOLVED,20,SUIUSDT|ATOMUSDT|TRXUSDT|UNIUSDT|DOTUSDT,SOLUSDT|AVAXUSDT|DOGEUSDT|ETCUSDT|OPUSDT,1.2368599999999998,-11.681763909150353,6.0,-10.444903909150353,-16.444903909150355
5,1686931200000,RESOLVED,20,TRXUSDT|XRPUSDT|SUIUSDT|BNBUSDT|ATOMUSDT,BCHUSDT|ETCUSDT|UNIUSDT|OPUSDT|DOGEUSDT,1.4126,71.59286115867499,6.0,73.00546115867499,67.00546115867499
5,1686960000000,RESOLVED,20,XRPUSDT|TRXUSDT|ATOMUSDT|DOTUSDT|SUIUSDT,ETHUSDT|LINKUSDT|BTCUSDT|DOGEUSDT|OPUSDT,1.28615,28.214071656923412,6.0,29.50022165692341,23.50022165692341
5,1686988800000,RESOLVED,20,SUIUSDT|ATOMUSDT|XRPUSDT|AVAXUSDT|DOTUSDT,APTUSDT|BTCUSDT|ETCUSDT|ETHUSDT|OPUSDT,1.2159,27.306678607011882,6.0,28.522578607011884,22.522578607011884
5,1687017600000,RESOLVED,20,ATOMUSDT|XRPUSDT|SUIUSDT|AVAXUSDT|DOTUSDT,SOLUSDT|BTCUSDT|ETCUSDT|OPUSDT|UNIUSDT,1.0197100000000001,-16.015884300581202,6.0,-14.996174300581202,-20.996174300581202
5,1687046400000,RESOLVED,20,ATOMUSDT|XRPUSDT|AVAXUSDT|ADAUSDT|LINKUSDT,UNIUSDT|ARBUSDT|BCHUSDT|ETCUSDT|OPUSDT,1.05893,-30.976168169685195,6.0,-29.917238169685195,-35.91723816968519
