venue,market_type,contract_type,symbol,quote_asset,interval,open_time,close_time,open,high,low,close,volume_base,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_path,source_checksum,dataset_version,base_asset,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,premium_open,premium_high,premium_low,premium_close,funding_time,funding_rate_asof,funding_interval_hours,price_for_research,log_price,is_complete_bar,quality_flags,return_1h,execution_cost_quality,normalized_at
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687266000000,1687269599999,1730.9,1732.41,1719.3,1722.7,113185.102,195465407.65617,108036,49902.5,86198915.00369,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1730.97983749,1732.49531961,1720.34747059,1722.65,1731.64305882,1733.104,1721.24823529,1723.31376471,-0.00042333,0.00043255,-0.00119558,-0.00047435,1687248000000,-2.167e-05,8.0,1722.65,7.4516190818249255,True,,-0.004821106760505067,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687269600000,1687273199999,1722.69,1724.34,1713.57,1719.26,184298.803,316810293.64672,180641,91627.922,157514411.0786,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1722.7,1724.34,1714.09283627,1719.25,1723.31447059,1724.966,1715.02717647,1720.17505882,-0.00035656,0.0008063,-0.0018067,-0.00059459,1687248000000,-2.167e-05,8.0,1719.25,7.449643428199946,True,,-0.0019756536249797563,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687273200000,1687276799999,1719.25,1735.93,1717.5,1731.66,137231.988,236964661.52087,131452,76337.505,131794750.5913,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1719.25,1735.6,1717.57070784,1731.76,1720.16682353,1736.11623529,1718.34317647,1732.47858824,-0.00053196,8.472e-05,-0.00108454,-0.00051596,1687248000000,-2.167e-05,8.0,1731.76,7.4568935113916,True,,0.007250083191654433,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687276800000,1687280399999,1731.65,1747.6,1727.34,1744.23,319450.76,555429146.33874,273629,163670.948,284600850.66917,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1731.76,1747.4,1727.51509771,1744.52,1732.48329412,1747.80447059,1728.42952941,1745.04,-0.00047521,0.0001909,-0.00101618,-0.00039587,1687276800000,2.359e-05,8.0,1744.52,7.4642347251641485,True,,0.007341213772548372,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687280400000,1687283999999,1744.23,1780.0,1744.13,1768.24,556351.905,978286533.24144,403613,299865.933,527443821.11207,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1744.52,1776.32890855,1744.41367451,1768.51,1745.06682353,1776.29647059,1745.06682353,1768.94976471,-0.00047381,0.00460316,-0.0038533,-0.00027103,1687276800000,2.359e-05,8.0,1768.51,7.47789266313902,True,,0.01365793797487136,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687284000000,1687287599999,1768.24,1792.0,1768.24,1782.38,463450.963,825647812.29937,369741,239071.258,425880683.94972,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1768.42,1790.87690196,1768.42,1782.38,1768.96341176,1791.36176471,1768.96341176,1782.93764706,-0.00036134,0.00201742,-0.00181898,-0.00023338,1687276800000,2.359e-05,8.0,1782.38,7.485704828844158,True,,0.007812165705137986,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687287600000,1687291199999,1782.38,1784.74,1768.75,1781.82,247052.927,438797159.83771,213259,131726.517,233979204.8074,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1782.38,1784.61,1769.21905098,1780.85,1782.93835294,1784.90435294,1769.83811765,1781.26752941,-0.00031316,0.00085901,-0.00152612,-0.00025699,1687276800000,2.359e-05,8.0,1780.85,7.484846057395765,True,,-0.0008587714483931919,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687291200000,1687294799999,1781.82,1789.72,1776.5,1784.16,199080.372,355022591.48664,167067,105251.566,187711939.85502,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1780.86,1789.2,1776.80161961,1784.16,1782.00070588,1789.61541176,1777.46329412,1784.71458824,-4e-07,0.000643,-0.00122994,-0.00018227,1687276800000,2.359e-05,8.0,1784.16,7.486702995217052,True,,0.0018569378212873744,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687294800000,1687298399999,1784.15,1786.5,1773.25,1776.39,126150.828,224709669.56785,127617,60339.296,107491561.4122,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1784.16019804,1786.4,1773.26,1776.4,1784.71529412,1786.83611765,1774.15,1776.99964706,-0.00031114,-2.712e-05,-0.00091102,-0.00030542,1687276800000,2.359e-05,8.0,1776.4,7.482344123417947,True,,-0.004358871799104769,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687298400000,1687301999999,1776.4,1786.63,1775.61,1784.37,77117.007,137388365.70167,79005,40994.8,73027541.45958,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1776.39,1786.63,1775.87,1784.38,1776.99964706,1787.17282353,1776.51388235,1785.12517647,-0.00033745,-1.317e-05,-0.0007088,-0.00041704,1687276800000,2.359e-05,8.0,1784.38,7.486826294942025,True,,0.004482171524077927,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
